gene_symbol	passing_guides	total_guides
NSFL1C	3	3
NSG1	3	3
NSL1	3	3
NSMAF	2	3
NSMCE1	3	3
NSMCE2	3	3
NSMCE4A	2	3
NSMF	3	3
NSRP1	3	3
NSUN2	3	3
NSUN3	3	3
NSUN4	3	3
NSUN5	3	3
NSUN6	2	3
NSUN7	3	3
NUAK1	3	3
NUAK2	2	3
NUB1	3	3
NUBP1	2	3
NUBP2	3	3
NUBPL	3	3
NUCB1	3	3
NUCB2	3	3
NUCKS1	3	3
NUDC	3	3
NUDCD1	3	3
NUDCD2	2	3
NUDCD3	3	3
NUDT1	3	3
NUDT10	2	3
NUDT11	3	3
NUDT12	3	3
NUDT13	3	3
NUDT14	3	3
NUDT15	0	3
NUDT16	1	3
NUDT16L1	3	3
NUDT17	2	3
NUDT18	1	3
NUDT19	2	3
NUDT2	3	3
NUDT21	3	3
NUDT22	1	3
NUDT3	3	3
NUDT4	2	3
NUDT5	2	3
NUDT6	3	3
NUDT7	2	3
NUDT8	2	3
NUDT9	3	3
NUF2	3	3
NUFIP1	3	3
NUFIP2	3	3
NUGGC	3	3
NUMA1	3	3
NUMB	3	3
NUMBL	2	3
NUP107	3	3
NUP133	3	3
NUP153	3	3
NUP155	2	3
NUP160	3	3
NUP188	3	3
NUP205	3	3
NUP210	3	3
NUP210L	3	3
NUP214	3	3
NUP35	3	3
NUP37	3	3
NUP43	1	3
NUP50	3	3
NUP54	3	3
NUP62	3	3
NUP62CL	3	3
NUP85	3	3
NUP88	2	3
NUP93	3	3
NUP98	3	3
NUPL2	3	3
NUPR1	3	3
NUS1	3	3
NUSAP1	3	3
NUTF2	3	3
NUTM1	3	3
NUTM2A	3	3
NUTM2F	3	3
NVL	2	3
NWD1	3	3
NWD2	2	3
NXF1	3	3
NXF2	2	3
NXF3	3	3
NXF5	2	3
NXN	3	3
NXNL1	2	3
NXNL2	3	3
NXPE1	3	3
NXPE2	3	3
NXPE3	2	3
NXPE4	3	3
NXPH1	3	3
NXPH2	3	3
NXPH3	3	3
NXPH4	3	3
NXT1	3	3
NXT2	3	3
NYAP1	1	3
NYAP2	3	3
NYNRIN	2	3
NYX	3	3
OAF	2	3
OARD1	3	3
OAS1	3	3
OAS2	3	3
OAS3	2	3
OASL	3	3
OAT	3	3
OAZ1	2	3
OAZ2	3	3
OAZ3	3	3
OBP2A	2	3
OBP2B	3	3
OBSCN	3	3
OBSL1	3	3
OC90	3	3
OCA2	3	3
OCEL1	3	3
OCIAD1	3	3
OCIAD2	3	3
OCLM	3	3
OCLN	2	3
OCM	3	3
OCM2	3	3
OCRL	3	3
OCSTAMP	3	3
ODAM	3	3
ODC1	3	3
ODF1	3	3
ODF2	3	3
ODF2L	3	3
ODF3	3	3
ODF3B	3	3
ODF3L1	3	3
ODF3L2	3	3
ODF4	3	3
OFCC1	3	3
OFD1	3	3
OGDH	2	3
OGDHL	3	3
OGFOD1	3	3
OGFOD2	3	3
OGFOD3	3	3
OGFR	3	3
OGFRL1	2	3
OGG1	2	3
OGN	2	3
OGT	3	3
OIP5	3	3
OIT3	0	3
OLA1	3	3
OLAH	3	3
OLFM1	3	3
OLFM2	0	3
OLFM3	3	3
OLFM4	3	3
OLFML1	3	3
OLFML2A	3	3
OLFML2B	3	3
OLFML3	3	3
OLIG1	2	3
OLIG2	3	3
OLIG3	2	3
OLR1	3	3
OMD	2	3
OMG	3	3
OMP	3	3
ONECUT1	3	3
ONECUT2	3	3
ONECUT3	3	3
OOEP	1	3
OOSP2	2	3
OPA1	2	3
OPA3	3	3
OPALIN	2	3
OPCML	2	3
OPHN1	3	3
OPLAH	2	3
OPN1LW	2	3
OPN1MW	2	3
OPN1SW	3	3
OPN3	2	3
OPN4	3	3
OPN5	3	3
OPRD1	2	3
OPRK1	3	3
OPRL1	3	3
OPRM1	3	3
OPRPN	3	3
OPTC	3	3
OPTN	3	3
OR10A2	3	3
OR10A3	3	3
OR10A4	3	3
OR10A5	3	3
OR10A6	3	3
OR10A7	3	3
OR10AD1	3	3
OR10AG1	3	3
OR10C1	3	3
OR10G2	3	3
OR10G3	3	3
OR10G4	3	3
OR10G7	3	3
OR10G8	2	3
OR10G9	3	3
OR10H1	3	3
OR10H2	3	3
OR10H3	3	3
OR10H4	3	3
OR10H5	3	3
OR10J1	3	3
OR10J3	3	3
OR10J5	3	3
OR10K1	3	3
OR10K2	3	3
OR10P1	3	3
OR10Q1	3	3
OR10R2	3	3
OR10S1	2	3
OR10T2	3	3
OR10V1	3	3
OR10W1	3	3
OR10X1	3	3
OR10Z1	3	3
OR11A1	3	3
OR11G2	2	3
OR11H1	3	3
OR11H12	1	1
OR11H2	3	3
OR11H4	3	3
OR11H6	3	3
OR11L1	3	3
OR12D2	3	3
OR12D3	3	3
OR13A1	3	3
OR13C2	1	1
OR13C3	3	3
OR13C4	3	3
OR13C5	3	3
OR13C8	3	3
OR13C9	3	3
OR13D1	3	3
OR13F1	3	3
OR13G1	3	3
OR13H1	3	3
OR13J1	2	3
OR14A16	3	3
OR14C36	3	3
OR14I1	3	3
OR14J1	2	3
OR1A1	3	3
OR1A2	3	3
OR1B1	3	3
OR1C1	1	3
OR1D2	3	3
OR1D5	3	3
OR1E1	3	3
OR1E2	3	3
OR1F1	3	3
OR1G1	3	3
OR1I1	3	3
OR1J1	2	3
OR1J2	3	3
OR1J4	2	3
OR1K1	3	3
OR1L1	3	3
OR1L3	3	3
OR1L4	3	3
OR1L6	2	2
OR1L8	3	3
OR1M1	3	3
OR1N1	3	3
OR1N2	3	3
OR1Q1	3	3
OR1S1	3	3
OR1S2	3	3
OR2A1	3	3
OR2A12	3	3
OR2A14	3	3
OR2A2	3	3
OR2A25	3	3
OR2A4	2	3
OR2A5	3	3
OR2A7	1	1
OR2AE1	3	3
OR2AG1	3	3
OR2AG2	3	3
OR2AK2	3	3
OR2AP1	3	3
OR2AT4	3	3
OR2B11	3	3
OR2B2	3	3
OR2B3	3	3
OR2B6	3	3
OR2C1	3	3
OR2C3	3	3
OR2D2	2	3
OR2D3	3	3
OR2F1	3	3
OR2F2	3	3
OR2G2	3	3
OR2G3	3	3
OR2G6	3	3
OR2H1	3	3
OR2H2	3	3
OR2J2	3	3
OR2J3	3	3
OR2K2	3	3
OR2L13	3	3
OR2L2	3	3
OR2L3	3	3
OR2L5	3	3
OR2L8	3	3
OR2M2	3	3
OR2M3	3	3
OR2M4	3	3
OR2M5	3	3
OR2M7	3	3
OR2S2	3	3
OR2T1	3	3
OR2T10	3	3
OR2T11	3	3
OR2T12	2	3
OR2T2	3	3
OR2T27	3	3
OR2T29	3	3
OR2T3	1	1
OR2T33	1	1
OR2T34	3	3
OR2T4	3	3
OR2T5	3	3
OR2T6	3	3
OR2T8	3	3
OR2V1	3	3
OR2V2	3	3
OR2W1	3	3
OR2W3	3	3
OR2W5	3	3
OR2Y1	3	3
OR2Z1	3	3
OR3A1	3	3
OR3A2	3	3
OR3A3	2	3
OR4A15	3	3
OR4A16	3	3
OR4A47	3	3
OR4A5	3	3
OR4B1	3	3
OR4C11	3	3
OR4C12	3	3
OR4C13	3	3
OR4C15	3	3
OR4C16	3	3
OR4C3	3	3
OR4C45	3	3
OR4C46	3	3
OR4C6	3	3
OR4D1	3	3
OR4D10	3	3
OR4D11	3	3
OR4D2	3	3
OR4D5	3	3
OR4D6	3	3
OR4D9	3	3
OR4E2	3	3
OR4F15	3	3
OR4F21	1	1
OR4F3	3	3
OR4F4	3	3
OR4F6	3	3
OR4K1	3	3
OR4K13	3	3
OR4K14	3	3
OR4K15	3	3
OR4K17	3	3
OR4K2	3	3
OR4K5	2	3
OR4L1	3	3
OR4M1	3	3
OR4M2	3	3
OR4N2	3	3
OR4N4	3	3
OR4N5	3	3
OR4P4	3	3
OR4Q3	3	3
OR4S1	3	3
OR4S2	3	3
OR4X1	3	3
OR4X2	3	3
OR51A4	3	3
OR51A7	3	3
OR51B2	3	3
OR51B4	3	3
OR51B5	3	3
OR51B6	3	3
OR51D1	3	3
OR51E1	3	3
OR51E2	3	3
OR51F1	3	3
OR51F2	3	3
OR51G1	3	3
OR51G2	3	3
OR51I1	3	3
OR51I2	3	3
OR51L1	3	3
OR51M1	3	3
OR51Q1	3	3
OR51S1	3	3
OR51T1	3	3
OR51V1	3	3
OR52A1	3	3
OR52A5	3	3
OR52B2	2	3
OR52B4	3	3
OR52B6	3	3
OR52D1	3	3
OR52E2	3	3
OR52E4	3	3
OR52E6	3	3
OR52E8	3	3
OR52H1	3	3
OR52I1	3	3
OR52I2	3	3
OR52J3	3	3
OR52K1	3	3
OR52K2	3	3
OR52L1	3	3
OR52M1	3	3
OR52N1	3	3
OR52N2	3	3
OR52N4	3	3
OR52N5	3	3
OR52R1	3	3
OR52W1	3	3
OR56A1	3	3
OR56A3	3	3
OR56A4	3	3
OR56A5	3	3
OR56B1	3	3
OR56B4	3	3
OR5A1	3	3
OR5A2	3	3
OR5AC2	3	3
OR5AK2	3	3
OR5AN1	3	3
OR5AP2	2	3
OR5AR1	3	3
OR5AS1	3	3
OR5AU1	3	3
OR5B12	3	3
OR5B17	3	3
OR5B2	3	3
OR5B21	3	3
OR5B3	3	3
OR5C1	3	3
OR5D13	3	3
OR5D14	3	3
OR5D16	3	3
OR5D18	3	3
OR5F1	3	3
OR5H1	2	3
OR5H14	1	1
OR5H15	2	2
OR5H2	3	3
OR5H6	2	3
OR5I1	3	3
OR5J2	3	3
OR5K1	3	3
OR5K3	3	3
OR5K4	3	3
OR5L1	3	3
OR5L2	3	3
OR5M1	2	2
OR5M10	3	3
OR5M11	3	3
OR5M3	3	3
OR5M8	2	3
OR5M9	2	3
OR5P2	3	3
OR5P3	3	3
OR5R1	3	3
OR5T1	3	3
OR5T2	3	3
OR5T3	3	3
OR5V1	3	3
OR5W2	3	3
OR6A2	3	3
OR6B1	3	3
OR6B2	3	3
OR6B3	1	3
OR6C1	3	3
OR6C2	3	3
OR6C3	3	3
OR6C4	3	3
OR6C6	3	3
OR6C65	3	3
OR6C68	3	3
OR6C70	3	3
OR6C74	3	3
OR6C75	3	3
OR6C76	3	3
OR6F1	3	3
OR6K2	2	3
OR6K3	3	3
OR6K6	3	3
OR6M1	3	3
OR6N1	3	3
OR6N2	3	3
OR6P1	3	3
OR6Q1	3	3
OR6S1	3	3
OR6T1	3	3
OR6V1	3	3
OR6X1	3	3
OR6Y1	3	3
OR7A10	3	3
OR7A17	3	3
OR7A5	3	3
OR7C1	3	3
OR7C2	3	3
OR7D2	3	3
OR7D4	3	3
OR7E24	3	3
OR7G1	3	3
OR7G2	3	3
OR7G3	3	3
OR8A1	3	3
OR8B12	2	3
OR8B2	3	3
OR8B3	2	2
OR8B4	3	3
OR8B8	2	3
OR8D1	2	3
OR8D2	3	3
OR8D4	3	3
OR8G1	3	3
OR8G2P	3	3
OR8G5	3	3
OR8H1	3	3
OR8H2	3	3
OR8H3	2	2
OR8I2	3	3
OR8J1	3	3
OR8J3	3	3
OR8K1	3	3
OR8K3	3	3
OR8K5	3	3
OR8S1	3	3
OR8U1	3	3
OR9A2	3	3
OR9A4	3	3
OR9G1	3	3
OR9G4	3	3
OR9I1	3	3
OR9K2	3	3
OR9Q1	3	3
OR9Q2	2	3
ORAI1	2	3
ORAI2	3	3
ORAI3	2	3
ORAOV1	2	3
ORC1	3	3
ORC2	3	3
ORC3	3	3
ORC4	2	3
ORC5	3	3
ORC6	3	3
ORM1	3	3
ORM2	3	3
ORMDL1	3	3
ORMDL2	3	3
ORMDL3	3	3
OS9	3	3
OSBP	2	3
OSBP2	3	3
OSBPL10	2	3
OSBPL11	3	3
OSBPL1A	3	3
OSBPL2	2	3
OSBPL3	3	3
OSBPL5	1	3
OSBPL6	2	3
OSBPL7	2	3
OSBPL8	3	3
OSBPL9	3	3
OSCAR	3	3
OSCP1	3	3
OSER1	3	3
OSGEP	3	3
OSGEPL1	3	3
OSGIN1	3	3
OSGIN2	2	3
OSM	3	3
OSMR	3	3
OSR1	3	3
OSR2	3	3
OST4	3	3
OSTC	2	3
OSTF1	2	3
OSTM1	1	3
OSTN	3	3
OTC	3	3
OTOA	2	3
OTOF	3	3
OTOG	3	3
OTOGL	3	3
OTOL1	3	3
OTOP1	3	3
OTOP2	2	3
OTOP3	3	3
OTOR	3	3
OTOS	3	3
OTP	3	3
OTUB1	3	3
OTUB2	2	3
OTUD1	1	3
OTUD3	3	3
OTUD4	2	3
OTUD5	2	3
OTUD6A	3	3
OTUD6B	2	3
OTUD7A	3	3
OTUD7B	3	3
OTULIN	3	3
OTX1	3	3
OTX2	3	3
OVCA2	2	3
OVCH1	3	3
OVCH2	3	3
OVGP1	3	3
OVOL1	2	3
OVOL2	3	3
OVOL3	3	3
OVOS2	3	3
OXA1L	3	3
OXCT1	3	3
OXCT2	3	3
OXER1	3	3
OXGR1	3	3
OXLD1	2	3
OXNAD1	3	3
OXR1	2	3
OXSM	3	3
OXSR1	3	3
OXT	3	3
OXTR	3	3
P2RX1	3	3
P2RX2	3	3
P2RX3	3	3
P2RX4	3	3
P2RX5	3	3
P2RX6	3	3
P2RX7	3	3
P2RY1	3	3
P2RY10	3	3
P2RY11	3	3
P2RY12	3	3
P2RY13	3	3
P2RY14	3	3
P2RY2	2	3
P2RY4	3	3
P2RY6	3	3
P2RY8	3	3
P3H1	3	3
P3H2	3	3
P3H3	3	3
P3H4	3	3
P4HA1	2	3
P4HA2	3	3
P4HA3	2	3
P4HB	3	3
P4HTM	3	3
PA2G4	3	3
PAAF1	3	3
PABPC1	3	3
PABPC1L	2	3
PABPC1L2A	3	3
PABPC1L2B	1	1
PABPC3	3	3
PABPC4	3	3
PABPC4L	2	3
PABPC5	3	3
PABPN1	2	3
PABPN1L	3	3
PACRG	3	3
PACRGL	2	3
PACS1	1	3
PACS2	3	3
PACSIN1	3	3
PACSIN2	1	3
PACSIN3	3	3
PADI1	3	3
PADI2	0	3
PADI3	2	3
PADI4	3	3
PADI6	3	3
PAEP	3	3
PAF1	3	3
PAFAH1B1	2	3
PAFAH1B2	2	3
PAFAH1B3	2	3
PAFAH2	3	3
PAG1	3	3
PAGE1	3	3
PAGE2	3	3
PAGE2B	3	3
PAGE3	3	3
PAGE4	3	3
PAGE5	3	3
PAGR1	3	3
PAH	3	3
PAICS	3	3
PAIP1	3	3
PAIP2	3	3
PAIP2B	3	3
PAK1	3	3
PAK1IP1	3	3
PAK2	3	3
PAK3	1	3
PAK4	3	3
PAK5	2	3
PAK6	1	3
PALB2	3	3
PALD1	2	3
PALLD	3	3
PALM	3	3
PALM2	1	3
PALM3	1	3
PALMD	3	3
PAM	3	3
PAM16	3	3
PAMR1	3	3
PAN2	3	3
PAN3	3	3
PANK1	3	3
PANK2	2	3
PANK3	3	3
PANK4	3	3
PANO1	3	3
PANX1	3	3
PANX2	1	3
PANX3	2	3
PAOX	3	3
PAPD4	3	3
PAPD5	1	3
PAPD7	0	3
PAPLN	3	3
PAPOLA	3	3
PAPOLB	3	3
PAPOLG	3	3
PAPPA	3	3
PAPPA2	3	3
PAPSS1	3	3
PAPSS2	3	3
PAQR3	2	3
PAQR4	2	3
PAQR5	2	3
PAQR6	3	3
PAQR7	3	3
PAQR8	2	3
PAQR9	2	3
PARD3	2	3
PARD3B	2	3
PARD6A	2	3
PARD6B	3	3
PARD6G	2	3
PARG	2	3
PARK7	3	3
PARL	3	3
PARM1	3	3
PARN	3	3
PARP1	3	3
PARP10	2	3
PARP11	3	3
PARP12	2	3
PARP14	3	3
PARP15	3	3
PARP16	1	3
PARP2	3	3
PARP3	3	3
PARP4	3	3
PARP6	3	3
PARP8	3	3
PARP9	3	3
PARPBP	2	3
PARS2	2	3
PARVA	1	3
PARVB	2	3
PARVG	3	3
PASD1	3	3
PASK	2	3
PATE1	3	3
PATE2	3	3
PATE3	3	3
PATE4	3	3
PATL1	2	3
PATL2	2	3
PATZ1	3	3
PAWR	3	3
PAX1	3	3
PAX2	3	3
PAX3	3	3
PAX4	3	3
PAX5	2	3
PAX6	3	3
PAX7	3	3
PAX8	2	3
PAX9	2	3
PAXBP1	2	3
PAXIP1	3	3
PBDC1	3	3
PBK	3	3
PBLD	3	3
PBOV1	3	3
PBRM1	2	3
PBX1	3	3
PBX2	3	3
PBX3	2	3
PBX4	3	3
PBXIP1	3	3
PC	3	3
PCBD1	1	3
PCBD2	2	3
PCBP1	1	3
PCBP2	3	3
PCBP3	3	3
PCBP4	3	3
PCCA	2	3
PCCB	3	3
PCDH1	2	3
PCDH10	3	3
PCDH11X	2	3
PCDH11Y	2	2
PCDH12	3	3
PCDH15	3	3
PCDH17	3	3
PCDH18	3	3
PCDH19	3	3
PCDH20	3	3
PCDH7	3	3
PCDH8	2	3
PCDH9	3	3
PCDHA1	3	3
PCDHA10	3	3
PCDHA11	3	3
PCDHA12	3	3
PCDHA13	3	3
PCDHA2	2	3
PCDHA3	2	3
PCDHA4	3	3
PCDHA5	3	3
PCDHA6	3	3
PCDHA7	3	3
PCDHA8	3	3
PCDHA9	3	3
PCDHAC1	2	3
PCDHAC2	3	3
PCDHB1	3	3
PCDHB10	2	3
PCDHB11	3	3
PCDHB12	3	3
PCDHB13	3	3
PCDHB14	3	3
PCDHB15	3	3
PCDHB16	3	3
PCDHB2	2	3
PCDHB3	3	3
PCDHB4	3	3
PCDHB5	3	3
PCDHB6	3	3
PCDHB7	3	3
PCDHB8	1	1
PCDHB9	3	3
PCDHGA1	3	3
PCDHGA10	3	3
PCDHGA11	3	3
PCDHGA12	3	3
PCDHGA2	3	3
PCDHGA3	3	3
PCDHGA4	3	3
PCDHGA5	2	3
PCDHGA6	3	3
PCDHGA7	3	3
PCDHGA8	3	3
PCDHGA9	3	3
PCDHGB1	3	3
PCDHGB2	3	3
PCDHGB3	2	3
PCDHGB4	3	3
PCDHGB5	3	3
PCDHGB6	2	3
PCDHGB7	3	3
PCDHGC3	2	3
PCDHGC4	3	3
PCDHGC5	3	3
PCED1A	3	3
PCED1B	3	3
PCF11	3	3
PCGF1	3	3
PCGF2	3	3
PCGF3	3	3
PCGF5	3	3
PCGF6	3	3
PCID2	3	3
PCIF1	3	3
PCK1	3	3
PCK2	3	3
PCLAF	3	3
PCLO	3	3
PCM1	3	3
PCMT1	3	3
PCMTD1	3	3
PCMTD2	3	3
PCNA	3	3
PCNP	3	3
PCOLCE	3	3
PCOLCE2	2	3
PCOTH	3	3
PCP2	3	3
PCP4	3	3
PCP4L1	2	3
PCSK1	3	3
PCSK1N	2	3
PCSK2	3	3
PCSK4	3	3
PCSK5	1	3
PCSK6	2	3
PCSK7	3	3
PCSK9	3	3
PCTP	2	3
PCYOX1	3	3
PCYOX1L	3	3
PCYT1A	1	3
PCYT1B	3	3
PCYT2	3	3
PDAP1	3	3
PDC	3	3
PDCD1	3	3
PDCD10	3	3
PDCD11	3	3
PDCD1LG2	3	3
PDCD2	2	3
PDCD2L	2	3
PDCD4	3	3
PDCD5	3	3
PDCD6	2	3
PDCD6IP	3	3
PDCD7	3	3
PDCL	2	3
PDCL2	3	3
PDCL3	3	3
PDE10A	2	3
PDE11A	3	3
PDE12	3	3
PDE1A	3	3
PDE1B	2	3
PDE1C	3	3
PDE2A	3	3
PDE3A	2	3
PDE3B	3	3
PDE4A	3	3
PDE4B	2	3
PDE4C	2	3
PDE4D	3	3
PDE4DIP	3	3
PDE5A	3	3
PDE6A	3	3
PDE6B	3	3
PDE6C	3	3
PDE6D	3	3
PDE6G	3	3
PDE6H	3	3
PDE7A	3	3
PDE7B	3	3
PDE8A	2	3
PDE8B	3	3
PDE9A	3	3
PDF	3	3
PDGFA	3	3
PDGFB	3	3
PDGFC	3	3
PDGFD	3	3
PDGFRA	2	3
PDGFRB	3	3
PDGFRL	3	3
PDHA1	2	3
PDHA2	3	3
PDHB	3	3
PDHX	2	3
PDIA3	2	3
PDIA4	3	3
PDIA5	2	3
PDIA6	3	3
PDIK1L	2	3
PDILT	3	3
PDK1	3	3
PDK2	2	3
PDK3	3	3
PDK4	3	3
PDLIM1	3	3
PDLIM2	3	3
PDLIM3	2	3
PDLIM4	1	3
PDLIM5	2	3
PDLIM7	2	3
PDP1	2	3
PDP2	1	3
PDPK1	1	3
PDPN	3	3
PDPR	3	3
PDRG1	2	3
PDS5A	1	3
PDS5B	3	3
PDSS1	3	3
PDSS2	3	3
PDX1	3	3
PDXDC1	3	3
PDXK	2	3
PDXP	2	3
PDYN	2	3
PDZD11	3	3
PDZD2	3	3
PDZD3	3	3
PDZD4	3	3
PDZD7	2	3
PDZD8	3	3
PDZD9	3	3
PDZK1	3	3
PDZK1IP1	2	3
PDZRN3	3	3
PDZRN4	2	3
PEA15	3	3
PEAK1	3	3
PEAR1	3	3
PEBP1	3	3
PEBP4	3	3
PECAM1	1	3
PECR	3	3
PEF1	3	3
PEG10	2	3
PEG3	3	3
PELI1	3	3
PELI2	3	3
PELI3	1	3
PELO	3	3
PELP1	3	3
PEMT	2	3
PENK	3	3
PEPD	3	3
PER1	3	3
PER2	2	3
PER3	3	3
PERM1	3	3
PERP	3	3
PES1	3	3
PET100	3	3
PET117	2	3
PEX1	3	3
PEX10	2	3
PEX11A	1	3
PEX11B	3	3
PEX11G	3	3
PEX12	3	3
PEX13	3	3
PEX14	3	3
PEX16	3	3
PEX19	3	3
PEX2	3	3
PEX26	3	3
PEX3	3	3
PEX5	2	3
PEX5L	3	3
PEX6	2	3
PEX7	0	3
PF4	3	3
PF4V1	3	3
PFAS	3	3
PFDN1	3	3
PFDN2	3	3
PFDN4	2	3
PFDN5	3	3
PFDN6	3	3
PFKFB1	3	3
PFKFB2	3	3
PFKFB3	3	3
PFKFB4	3	3
PFKL	1	3
PFKM	3	3
PFKP	3	3
PFN1	1	3
PFN2	2	3
PFN3	2	3
PFN4	3	3
PGA3	3	3
PGA5	3	3
PGAM1	3	3
PGAM2	3	3
PGAM4	3	3
PGAM5	2	3
PGAP1	3	3
PGAP2	3	3
PGAP3	2	3
PGBD1	2	3
PGBD2	3	3
PGBD3	3	3
PGBD4	3	3
PGBD5	3	3
PGC	3	3
PGD	3	3
PGF	3	3
PGGHG	2	3
PGGT1B	3	3
PGK1	1	3
PGK2	3	3
PGLS	3	3
PGLYRP1	2	3
PGLYRP2	3	3
PGLYRP3	3	3
PGLYRP4	3	3
PGM1	3	3
PGM2	3	3
PGM2L1	2	3
PGM3	3	3
PGM5	2	3
PGP	2	3
PGPEP1	3	3
PGPEP1L	3	3
PGR	3	3
PGRMC1	3	3
PGRMC2	3	3
PGS1	3	3
PHACTR1	3	3
PHACTR2	3	3
PHACTR3	3	3
PHACTR4	3	3
PHAX	3	3
PHB	3	3
PHB2	2	3
PHC1	3	3
PHC2	2	3
PHC3	3	3
PHEX	3	3
PHF1	3	3
PHF10	3	3
PHF11	2	3
PHF12	3	3
PHF13	2	3
PHF14	3	3
PHF19	2	3
PHF2	2	3
PHF20	3	3
PHF20L1	2	3
PHF21A	3	3
PHF21B	3	3
PHF23	3	3
PHF24	2	3
PHF3	3	3
PHF5A	2	3
PHF6	3	3
PHF7	3	3
PHF8	2	3
PHGDH	3	3
PHGR1	3	3
PHIP	3	3
PHKA1	3	3
PHKA2	3	3
PHKB	3	3
PHKG1	3	3
PHKG2	3	3
PHLDA1	3	3
PHLDA2	3	3
PHLDA3	3	3
PHLDB1	2	3
PHLDB2	3	3
PHLDB3	3	3
PHLPP1	2	3
PHLPP2	2	3
PHOSPHO1	3	3
PHOSPHO2-KLHL23	3	3
PHOX2A	2	3
PHOX2B	2	3
PHPT1	3	3
PHRF1	3	3
PHTF1	3	3
PHTF2	2	3
PHYH	3	3
PHYHD1	2	3
PHYHIP	2	3
PHYHIPL	3	3
PHYKPL	2	3
PI15	3	3
PI16	3	3
PI3	3	3
PI4K2A	3	3
PI4K2B	3	3
PI4KA	3	3
PI4KB	3	3
PIANP	3	3
PIAS1	3	3
PIAS2	3	3
PIAS3	3	3
PIAS4	3	3
PIBF1	3	3
PICALM	3	3
PICK1	1	3
PID1	3	3
PIDD1	2	3
PIEZO1	1	3
PIEZO2	3	3
PIF1	2	3
PIFO	3	3
PIGA	3	3
PIGB	2	3
PIGBOS1	3	3
PIGC	2	3
PIGF	1	3
PIGG	3	3
PIGH	2	3
PIGK	1	3
PIGL	3	3
PIGM	1	3
PIGN	3	3
PIGO	3	3
PIGP	2	3
PIGQ	2	3
PIGR	3	3
PIGS	3	3
PIGT	1	3
PIGU	3	3
PIGV	3	3
PIGW	3	3
PIGX	2	3
PIGY	3	3
PIGZ	1	3
PIH1D1	3	3
PIH1D2	3	3
PIH1D3	3	3
PIK3AP1	2	3
PIK3C2A	3	3
PIK3C2B	3	3
PIK3C2G	3	3
PIK3C3	3	3
PIK3CA	1	3
PIK3CB	3	3
PIK3CD	2	3
PIK3CG	3	3
PIK3IP1	3	3
PIK3R1	3	3
PIK3R2	1	3
PIK3R3	2	3
PIK3R4	2	3
PIK3R5	2	3
PIK3R6	3	3
PIKFYVE	2	3
PILRA	3	3
PILRB	2	3
PIM1	3	3
PIM2	2	3
PIM3	3	3
PIMREG	3	3
PIN1	1	3
PIN4	3	3
PINK1	2	3
PINLYP	3	3
PINX1	3	3
PIP	3	3
PIP4K2A	2	3
PIP4K2B	2	3
PIP4K2C	3	3
PIP5K1A	2	3
PIP5K1B	3	3
PIP5K1C	3	3
PIP5KL1	3	3
PIPOX	3	3
PIR	2	3
PIRT	3	3
PISD	3	3
PITHD1	3	3
PITPNA	2	3
PITPNB	3	3
PITPNC1	1	3
PITPNM1	2	3
PITPNM2	3	3
PITPNM3	3	3
PITRM1	3	3
PITX1	3	3
PITX2	3	3
PITX3	3	3
PIWIL1	3	3
PIWIL2	3	3
PIWIL3	3	3
PIWIL4	3	3
PJA1	2	3
PJA2	3	3
PKD1	1	3
PKD1L1	3	3
PKD1L2	3	3
PKD1L3	3	3
PKD2	2	3
PKD2L1	3	3
PKD2L2	3	3
PKDCC	2	3
PKDREJ	3	3
PKHD1	3	3
PKHD1L1	2	3
PKIA	1	3
PKIB	3	3
PKIG	2	3
PKLR	3	3
PKM	2	3
PKMYT1	3	3
PKN1	1	3
PKN2	1	3
PKN3	3	3
PKNOX1	2	3
PKNOX2	3	3
PKP1	3	3
PKP2	2	3
PKP3	2	3
PKP4	3	3
PLA1A	3	3
PLA2G10	3	3
PLA2G12A	2	3
PLA2G12B	3	3
PLA2G15	3	3
PLA2G16	2	3
PLA2G1B	3	3
PLA2G2A	3	3
PLA2G2C	3	3
PLA2G2D	3	3
PLA2G2E	3	3
PLA2G2F	3	3
PLA2G3	3	3
PLA2G4A	3	3
PLA2G4C	3	3
PLA2G4D	3	3
PLA2G4E	3	3
PLA2G4F	3	3
PLA2G5	3	3
PLA2G6	3	3
PLA2G7	2	3
PLA2R1	2	3
PLAA	2	3
PLAC1	3	3
PLAC4	3	3
PLAC8	3	3
PLAC8L1	3	3
PLAC9	3	3
PLAG1	3	3
PLAGL1	3	3
PLAGL2	2	3
PLAT	3	3
PLAU	3	3
PLAUR	2	3
PLB1	3	3
PLBD1	2	3
PLBD2	3	3
PLCB1	3	3
PLCB2	3	3
PLCB3	3	3
PLCB4	3	3
PLCD1	3	3
PLCD3	3	3
PLCD4	3	3
PLCE1	3	3
PLCG1	3	3
PLCG2	3	3
PLCH1	3	3
PLCH2	2	3
PLCL1	2	3
PLCL2	2	3
PLCXD1	3	3
PLCXD2	3	3
PLCXD3	3	3
PLCZ1	3	3
PLD1	2	3
PLD2	3	3
PLD3	1	3
PLD4	3	3
PLD5	2	3
PLEC	3	3
PLEK	3	3
PLEK2	1	3
PLEKHA1	3	3
PLEKHA2	2	3
PLEKHA3	3	3
PLEKHA4	3	3
PLEKHA5	3	3
PLEKHA6	3	3
PLEKHA7	3	3
PLEKHA8	3	3
